primary_isin,year
US0333551085,2021
US0333551085,2020
US0333551085,2019
US0333551085,2018
US8525902073,2021
US8525902073,2020
US8525902073,2019
US8525902073,2018
US81750R1023,2021
US81750R1023,2020
US81750R1023,2019
US81750R1023,2018
US00900T1079,2021
US00900T1079,2020
US00900T1079,2019
US00900T1079,2018
US19188J3005,2021
US19188J3005,2020
US19188J3005,2019
US19188J3005,2018
US81752R1005,2021
US81752R1005,2020
US81752R1005,2019
US81752R1005,2018
US37946R1095,2021
US37946R1095,2020
US37946R1095,2019
US37946R1095,2018
US30227H1068,2021
US30227H1068,2020
US30227H1068,2019
US30227H1068,2018
US35352P1049,2021
US35352P1049,2020
US35352P1049,2019
US35352P1049,2018
US42824C1099,2021
US42824C1099,2020
US42824C1099,2019
US42824C1099,2018
US86771W1053,2021
US86771W1053,2020
US86771W1053,2019
US86771W1053,2018
US78469X1072,2021
US78469X1072,2020
US78469X1072,2019
US78469X1072,2018
US4519261097,2021
US4519261097,2020
US4519261097,2019
US4519261097,2018
US66988AAA25,2021
US66988AAA25,2020
US66988AAA25,2019
US66988AAA25,2018
US74906P1049,2021
US74906P1049,2020
US74906P1049,2019
US74906P1049,2018
US8162911080,2021
US8162911080,2020
US8162911080,2019
US8162911080,2018
US5768531056,2018
US5768531056,2020
US5768531056,2021
US5768531056,2019
US210382AA50,2021
US210382AA50,2020
US210382AA50,2019
US210382AA50,2018
US60646V1052,2019
US60646V1052,2020
US60646V1052,2018
US60646V1052,2021
US3703731022,2021
US3703731022,2020
US3703731022,2019
US3703731022,2018
US21077C1071,2021
US21077C1071,2020
US21077C1071,2019
US21077C1071,2018
US09075A1088,2021
US09075A1088,2020
US09075A1088,2019
US09075A1088,2018
US30227M1053,2021
US30227M1053,2020
US30227M1053,2019
US30227M1053,2018
US03272L1089,2021
US03272L1089,2020
US03272L1089,2019
US03272L1089,2018
US37250U2015,2021
US37250U2015,2020
US37250U2015,2019
US37250U2015,2018
US98956P1021,2021
US98956P1021,2020
US98956P1021,2019
US98956P1021,2018
US0200021014,2021
US0200021014,2020
US0200021014,2019
US0200021014,2018
US86765K1097,2020
US86765K1097,2019
US86765K1097,2018
US86765K1097,2021
US69002R1032,2021
US69002R1032,2020
US69002R1032,2019
US69002R1032,2018
US71377A1034,2021
US71377A1034,2020
US71377A1034,2019
US71377A1034,2018
US47009K1079,2020
US47009K1079,2021
US47009K1079,2019
US47009K1079,2018
US66981J1025,2021
US66981J1025,2020
US66981J1025,2019
US66981J1025,2018
US586054AA68,2021
US586054AA68,2020
US586054AA68,2019
US586054AA68,2018
US6657727946,2021
US6657727946,2020
US6657727946,2019
US6657727946,2018
US5918942096,2021
US5918942096,2020
US5918942096,2019
US5918942096,2018
US29270C2A25,2021
US29270C2A25,2020
US29270C2A25,2019
US29270C2A25,2018
US23311VAA52,2021
US23311VAA52,2020
US23311VAA52,2019
US23311VAA52,2018
US37249T1097,2021
US37249T1097,2020
US37249T1097,2019
US37249T1097,2018
US53117CAA09,2021
US53117CAA09,2020
US53117CAA09,2019
US53117CAA09,2018
US62955J1034,2021
US62955J1034,2020
US62955J1034,2019
US62955J1034,2018
US61744CAC01,2021
US61744CAC01,2020
US61744CAC01,2019
US61744CAC01,2018
US31503AAA25,2021
US31503AAA25,2020
US31503AAA25,2019
US31503AAA25,2018
US257375AA35,2021
US257375AA35,2020
US257375AA35,2019
US257375AA35,2018
US035242AD82,2021
US035242AD82,2020
US035242AD82,2019
US035242AD82,2018
US90653P1057,2021
US90653P1057,2020
US90653P1057,2019
US90653P1057,2018
US037389AK90,2021
US037389AK90,2020
US037389AK90,2019
US037389AK90,2018
US73936N1054,2021
US73936N1054,2020
US73936N1054,2019
US73936N1054,2018
US69141A2015,2021
US69141A2015,2020
US69141A2015,2019
US69141A2015,2018
US645767AD67,2021
US645767AD67,2020
US645767AD67,2019
US645767AD67,2018
US928668AA03,2021
US928668AA03,2020
US928668AA03,2019
US928668AA03,2018
US947074AJ93,2021
US947074AJ93,2020
US947074AJ93,2019
US947074AJ93,2018
US98954M1018,2021
US98954M1018,2020
US98954M1018,2019
US98954M1018,2018
US00461U1051,2021
US00461U1051,2020
US00461U1051,2019
US00461U1051,2018
US70975L1070,2021
US70975L1070,2020
US70975L1070,2019
US70975L1070,2018
US21240E1055,2021
US21240E1055,2020
US21240E1055,2019
US21240E1055,2018
US12650T1043,2021
US12650T1043,2020
US12650T1043,2019
US12650T1043,2018
US9101871039,2021
US9101871039,2020
US9101871039,2019
US9101871039,2018
US97717W4226,2021
US97717W4226,2020
US97717W4226,2019
US97717W4226,2018
US37364X1090,2021
US37364X1090,2020
US37364X1090,2019
US37364X1090,2018
US1841901069,2021
US1841901069,2020
US1841901069,2019
US1841901069,2018
US0669221055,2021
US0669221055,2020
US0669221055,2019
US0669221055,2018
US59318D1046,2021
US59318D1046,2020
US59318D1046,2019
US59318D1046,2018
US78463X2027,2021
US78463X2027,2020
US78463X2027,2019
US78463X2027,2018
US3729103073,2021
US3729103073,2020
US3729103073,2019
US3729103073,2018
US74442AAA60,2021
US74442AAA60,2020
US74442AAA60,2019
US74442AAA60,2018
US7551115071,2021
US7551115071,2020
US7551115071,2019
US7551115071,2018
US82937UAA79,2021
US82937UAA79,2020
US82937UAA79,2019
US82937UAA79,2018
US6633032049,2021
US6633032049,2020
US6633032049,2019
US6633032049,2018
US70336G1022,2021
US70336G1022,2020
US70336G1022,2019
US70336G1022,2018
US69370TAA16,2021
US69370TAA16,2020
US69370TAA16,2019
US69370TAA16,2018
US6934751057,2021
US6934751057,2020
US6934751057,2019
US6934751057,2018
US4530783053,2021
US4530783053,2020
US4530783053,2019
US4530783053,2018
US7665701055,2021
US7665701055,2020
US7665701055,2019
US7665701055,2018
US82967NAL29,2021
US82967NAL29,2020
US82967NAL29,2019
US82967NAL29,2018
US9741551033,2021
US9741551033,2020
US9741551033,2019
US9741551033,2018
US6385171029,2021
US6385171029,2020
US6385171029,2019
US6385171029,2018
US53803X1054,2021
US53803X1054,2020
US53803X1054,2019
US53803X1054,2018
US2454961044,2021
US2454961044,2018
US2454961044,2020
US2454961044,2019
US2653387074,2021
US2653387074,2019
US2653387074,2020
US2653387074,2018
US4312911039,2019
US4312911039,2021
US4312911039,2020
US4312911039,2018
US8282342034,2021
US8282342034,2020
US8282342034,2019
US8282342034,2018
US6834161019,2021
US6834161019,2020
US6834161019,2019
US6834161019,2018
US02871P1066,2021
US02871P1066,2020
US02871P1066,2019
US02871P1066,2018
US37932B1008,2018
US37932B1008,2021
US37932B1008,2019
US37932B1008,2020
US8202801051,2020
US8202801051,2018
US8202801051,2019
US8202801051,2021
US89784T2006,2021
US89784T2006,2020
US89784T2006,2019
US89784T2006,2018
US2635341090,2020
US2635341090,2018
US2635341090,2021
US2635341090,2019
USU047971036,2018
USU047971036,2021
USU047971036,2019
USU047971036,2020
US09625U1097,2021
US09625U1097,2020
US09625U1097,2019
US09625U1097,2018
US5295611025,2021
US5295611025,2020
US5295611025,2019
US5295611025,2018
US0893021032,2021
US0893021032,2019
US0893021032,2018
US0893021032,2020
USP06077AA22,2021
USP06077AA22,2020
USP06077AA22,2019
USP06077AA22,2018
US13123X1028,2021
US13123X1028,2020
US13123X1028,2019
US13123X1028,2018
US1372251082,2021
US1372251082,2020
US1372251082,2019
US1372251082,2018
US17121EAA55,2021
US17121EAA55,2020
US17121EAA55,2019
US17121EAA55,2018
US86882L1052,2021
US86882L1052,2020
US86882L1052,2019
US86882L1052,2018
US8780911074,2021
US8780911074,2020
US8780911074,2019
US8780911074,2018
US91349R2085,2021
US91349R2085,2020
US91349R2085,2019
US91349R2085,2018
US3811961040,2021
US3811961040,2020
US3811961040,2019
US3811961040,2018
US592643AA80,2021
US592643AA80,2020
US592643AA80,2019
US592643AA80,2018
US3584381095,2021
US3584381095,2020
US3584381095,2019
US3584381095,2018
US7800761055,2020
US7800761055,2019
US7800761055,2018
US7800761055,2021
US7014961012,2020
US7014961012,2021
US7014961012,2019
US7014961012,2018
US6550421092,2021
US6550421092,2020
US6550421092,2019
US6550421092,2018
US3705631089,2021
US3705631089,2020
US3705631089,2019
US3705631089,2018
US8865471085,2021
US8865471085,2020
US8865471085,2019
US8865471085,2018
US02369E1001,2021
US02369E1001,2020
US02369E1001,2019
US02369E1001,2018
US30162U1043,2021
US30162U1043,2020
US30162U1043,2019
US30162U1043,2018
US04316M1027,2021
US04316M1027,2020
US04316M1027,2019
US04316M1027,2018
US0193441005,2021
US0193441005,2020
US0193441005,2019
US0193441005,2018
US9115491030,2021
US9115491030,2020
US9115491030,2019
US9115491030,2018
US6717671019,2021
US6717671019,2020
US6717671019,2019
US6717671019,2018
US43300A2033,2021
US43300A2033,2020
US43300A2033,2019
US43300A2033,2018
US92719V1008,2021
US92719V1008,2020
US92719V1008,2019
US92719V1008,2018
US2558601082,2021
US2558601082,2020
US2558601082,2019
US2558601082,2018
US5056062020,2021
US5056062020,2020
US5056062020,2019
US5056062020,2018
US8086551046,2021
US8086551046,2020
US8086551046,2019
US8086551046,2018
US8793601050,2021
US8793601050,2020
US8793601050,2019
US8793601050,2018
US05990LAA26,2021
US05990LAA26,2020
US05990LAA26,2019
US05990LAA26,2018
USP07041AA72,2021
USP07041AA72,2018
USP07041AA72,2019
USP07041AA72,2020
US10554NAA63,2021
US10554NAA63,2020
US10554NAA63,2019
US10554NAA63,2018
US97200A1016,2021
US97200A1016,2020
US97200A1016,2019
US97200A1016,2018
US16411Q1013,2020
US16411Q1013,2021
US16411Q1013,2019
US16411Q1013,2018
USY62526AA99,2020
USY62526AA99,2021
USY62526AA99,2019
USY62526AA99,2018
US12769G1004,2020
US12769G1004,2019
US12769G1004,2018
US12769G1004,2021
US6323071042,2021
US6323071042,2020
US6323071042,2019
US6323071042,2018
US98986X1090,2021
US98986X1090,2020
US98986X1090,2019
US98986X1090,2018
US23284F1057,2021
US23284F1057,2020
US23284F1057,2019
US23284F1057,2018
US26443V1017,2021
US26443V1017,2020
US26443V1017,2019
US26443V1017,2018
US87403A1079,2021
US87403A1079,2020
US87403A1079,2019
US87403A1079,2018
US88337F1057,2021
US88337F1057,2020
US88337F1057,2019
US88337F1057,2018
US72582H1077,2021
US72582H1077,2020
US72582H1077,2019
US72582H1077,2018
US2575592033,2020
US2575592033,2021
US2575592033,2019
US2575592033,2018
US37959N1028,2021
US37959N1028,2020
US37959N1028,2019
US37959N1028,2018
US71343P2002,2021
US71343P2002,2020
US71343P2002,2019
US71343P2002,2018
US4269083071,2021
US4269083071,2020
US4269083071,2019
US4269083071,2018
US1271903049,2021
US1271903049,2020
US1271903049,2019
US1271903049,2018
US7628191006,2021
US7628191006,2020
US7628191006,2019
US7628191006,2018
US69269L1044,2021
US69269L1044,2020
US69269L1044,2019
US69269L1044,2018
US5658491064,2021
US5658491064,2020
US5658491064,2019
US5658491064,2018
US035229BP76,2021
US035229BP76,2020
US035229BP76,2019
US035229BP76,2018
US85434VAB45,2021
US85434VAB45,2020
US85434VAB45,2019
US85434VAB45,2018
US7053231038,2021
US7053231038,2020
US7053231038,2019
US7053231038,2018
US26442TAF49,2021
US26442TAF49,2020
US26442TAF49,2019
US26442TAF49,2018
US256853AA04,2021
US256853AA04,2020
US256853AA04,2019
US256853AA04,2018
US69323T1016,2021
US69323T1016,2020
US69323T1016,2019
US69323T1016,2018
US39579V1008,2021
US39579V1008,2020
US39579V1008,2019
US39579V1008,2018
US35640YAA55,2021
US35640YAA55,2020
US35640YAA55,2019
US35640YAA55,2018
US83081N2062,2021
US83081N2062,2020
US83081N2062,2019
US83081N2062,2018
US5006481007,2021
US5006481007,2020
US5006481007,2019
US5006481007,2018
US1251411013,2021
US1251411013,2018
US1251411013,2020
US1251411013,2019
US03965PAB76,2020
US03965PAB76,2019
US03965PAB76,2018
US03965PAB76,2021
US0025671050,2021
US0025671050,2020
US0025671050,2019
US0025671050,2018
US75700L1089,2021
US75700L1089,2019
US75700L1089,2018
US75700L1089,2020
US81374A1051,2021
US81374A1051,2019
US81374A1051,2018
US81374A1051,2020
US0431132085,2021
US0431132085,2020
US0431132085,2019
US0431132085,2018
US1246612089,2020
US1246612089,2019
US1246612089,2018
US1246612089,2021
US1474481041,2021
US1474481041,2020
US1474481041,2019
US1474481041,2018
US2521311074,2021
US2521311074,2020
US2521311074,2019
US2521311074,2018
US2526031057,2021
US2526031057,2020
US2526031057,2019
US2526031057,2018
US29267A2033,2021
US29267A2033,2020
US29267A2033,2019
US29267A2033,2018
US5603051047,2021
US5603051047,2020
US5603051047,2019
US5603051047,2018
US37245X2036,2021
US37245X2036,2020
US37245X2036,2019
US37245X2036,2018
US53217V1098,2021
US53217V1098,2020
US53217V1098,2019
US53217V1098,2018
US5021601043,2021
US5021601043,2020
US5021601043,2019
US5021601043,2018
US5637712036,2021
US5637712036,2020
US5637712036,2019
US5637712036,2018
US5911761022,2020
US5911761022,2021
US5911761022,2019
US5911761022,2018
US5966801087,2021
US5966801087,2020
US5966801087,2019
US5966801087,2018
US00686U1043,2021
US00686U1043,2020
US00686U1043,2019
US00686U1043,2018
US6390271012,2021
US6390271012,2020
US6390271012,2019
US6390271012,2018
US6677461013,2021
US6677461013,2020
US6677461013,2019
US6677461013,2018
US8592411016,2020
US8592411016,2021
US8592411016,2019
US8592411016,2018
US8781551002,2021
US8781551002,2020
US8781551002,2019
US8781551002,2018
US9038991025,2021
US9038991025,2020
US9038991025,2019
US9038991025,2018
US05542DAA37,2020
US05542DAA37,2021
US05542DAA37,2019
US05542DAA37,2018
US9290421091,2020
US9290421091,2021
US9290421091,2019
US9290421091,2018
US2655041000,2021
US2655041000,2020
US2655041000,2019
US2655041000,2018
US92257T7072,2021
US92257T7072,2020
US92257T7072,2019
US92257T7072,2018
US3580541049,2021
US3580541049,2020
US3580541049,2019
US3580541049,2018
US8440301062,2021
US8440301062,2020
US8440301062,2019
US8440301062,2018
US09074M2026,2021
US09074M2026,2020
US09074M2026,2019
US09074M2026,2018
US6943081074,2021
US6943081074,2020
US6943081074,2019
US6943081074,2018
US7793821007,2021
US7793821007,2020
US7793821007,2019
US7793821007,2018
US2113271017,2021
US2113271017,2020
US2113271017,2019
US2113271017,2018
US69047Q1022,2021
US69047Q1022,2020
US69047Q1022,2019
US69047Q1022,2018
US2058871029,2021
US2058871029,2020
US2058871029,2019
US2058871029,2018
US28621V1017,2021
US28621V1017,2020
US28621V1017,2019
US28621V1017,2018
US7101981022,2021
US7101981022,2020
US7101981022,2019
US7101981022,2018
US4021091024,2021
US4021091024,2020
US4021091024,2019
US4021091024,2018
US39787M1080,2021
US39787M1080,2020
US39787M1080,2019
US39787M1080,2018
US491674BC01,2021
US491674BC01,2020
US491674BC01,2019
US491674BC01,2018
US837151AA75,2021
US837151AA75,2020
US837151AA75,2019
US837151AA75,2018
US0605051046,2021
US0605051046,2020
US0605051046,2019
US0605051046,2018
USG2941DAA03,2021
USG2941DAA03,2020
USG2941DAA03,2019
USG2941DAA03,2018
US8576891035,2021
US8576891035,2020
US8576891035,2019
US8576891035,2018
US36190CAA53,2021
US36190CAA53,2020
US36190CAA53,2019
US36190CAA53,2018
US40053AAA79,2021
US40053AAA79,2020
US40053AAA79,2019
US40053AAA79,2018
US81728XAA63,2021
US81728XAA63,2020
US81728XAA63,2019
US81728XAA63,2018
US92557A1016,2021
US92557A1016,2020
US92557A1016,2019
US92557A1016,2018
US5024131071,2021
US5024131071,2020
US5024131071,2019
US5024131071,2018
US9113801032,2021
US9113801032,2020
US9113801032,2019
US9113801032,2018
US7446631050,2021
US7446631050,2018
US7446631050,2020
US7446631050,2019
US92240G1013,2020
US92240G1013,2019
US92240G1013,2018
US92240G1013,2021
US13765A1051,2019
US13765A1051,2021
US13765A1051,2020
US13765A1051,2018
US28106W1036,2021
US28106W1036,2019
US28106W1036,2020
US28106W1036,2018
US1630751048,2018
US1630751048,2019
US1630751048,2020
US1630751048,2021
US91232N2071,2021
US91232N2071,2020
US91232N2071,2019
US91232N2071,2018
US15643U1043,2020
US15643U1043,2019
US15643U1043,2018
US15643U1043,2021
US22164K1016,2021
US22164K1016,2018
US22164K1016,2020
US22164K1016,2019
US03673L1035,2021
US03673L1035,2020
US03673L1035,2018
US03673L1035,2019
US58518C1062,2020
US58518C1062,2018
US58518C1062,2021
US58518C1062,2019
US04929Q1022,2019
US04929Q1022,2020
US04929Q1022,2021
US04929Q1022,2018
US14167L1035,2018
US14167L1035,2021
US14167L1035,2019
US14167L1035,2020
US6750222068,2021
US6750222068,2019
US6750222068,2020
US6750222068,2018
US05366U1007,2019
US05366U1007,2021
US05366U1007,2020
US05366U1007,2018
US8370041183,2021
US8370041183,2019
US8370041183,2020
US8370041183,2018
US5505501073,2021
US5505501073,2020
US5505501073,2019
US5505501073,2018
US45688C1071,2021
US45688C1071,2020
US45688C1071,2019
US45688C1071,2018
US4016171054,2020
US4016171054,2021
US4016171054,2019
US4016171054,2018
US84763R1014,2021
US84763R1014,2020
US84763R1014,2019
US84763R1014,2018
US29272W1099,2021
US29272W1099,2020
US29272W1099,2019
US29272W1099,2018
US47768J1016,2021
US47768J1016,2020
US47768J1016,2019
US47768J1016,2018
US00791N1101,2021
US00791N1101,2020
US00791N1101,2019
US00791N1101,2018
US01671P1003,2021
US01671P1003,2020
US01671P1003,2019
US01671P1003,2018
US02156B1035,2021
US02156B1035,2020
US02156B1035,2019
US02156B1035,2018
US6819771048,2021
US6819771048,2020
US6819771048,2019
US6819771048,2018
US2567461080,2021
US2567461080,2020
US2567461080,2019
US2567461080,2018
US0327241065,2021
US0327241065,2020
US0327241065,2019
US0327241065,2018
US7823521080,2021
US7823521080,2020
US7823521080,2019
US7823521080,2018
US3363122025,2021
US3363122025,2020
US3363122025,2019
US3363122025,2018
US4880441088,2021
US4880441088,2020
US4880441088,2019
US4880441088,2018
US0900401060,2021
US0900401060,2020
US0900401060,2019
US0900401060,2018
US9278046332,2021
US9278046332,2020
US9278046332,2019
US9278046332,2018
US4237032069,2021
US4237032069,2020
US4237032069,2019
US4237032069,2018
US0394831020,2021
US0394831020,2020
US0394831020,2019
US0394831020,2018
US6034321058,2021
US6034321058,2020
US6034321058,2019
US6034321058,2018
US26603R1068,2021
US26603R1068,2020
US26603R1068,2019
US26603R1068,2018
US2561631068,2021
US2561631068,2020
US2561631068,2019
